senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observation.In this context, "art
senseval2.d002.s015.t007	4) prove superiorIn the context of the sentence, "prevail" refers to proving superior or being
senseval2.d002.s015.t008	2) something many people believe that is falseIn the context of the sentence, "illusions" refers
senseval2.d002.s015.t010	1) have in commonIn the context of the sentence, "share" refers to the commonality or mut
senseval2.d002.s016.t000	1) the activities of educating or instructing; activities that impart knowledge or skill
senseval2.d002.s016.t001	2) an organization founded and united for a specific purposeIn this context, "establishment"
senseval2.d002.s016.t002	2) fight against or resist stronglyIn the context of the sentence, "fight" is used to describe
senseval2.d002.s017.t000	2) an explanation of the cause of some phenomenon6) a justification for something existing or happening
senseval2.d002.s017.t002	2) easy and not involved or complicated
senseval2.d002.s017.t003	2) an explanation of the cause of some phenomenon6) a justification for something existing or happening
senseval2.d002.s018.t000	1) favoring or promoting progressIn the context of the sentence, "Progressive education" refers to
senseval2.d002.s018.t001	1) the activities of educating or instructing; activities that impart knowledge or skill
senseval2.d002.s018.t002	3) at a previous time
senseval2.d002.s018.t003	1) assign a specified (usually proper) proper name toIn the context of the sentence, "called
senseval2.d002.s018.t004	1) to a considerable degree; very muchIn the context of the sentence, "far" is used to
senseval2.d002.s018.t005	2) comparative of much; to a greater degree or extentIn the given sentence, "more" is
senseval2.d002.s018.t007	1) conforming to your own liking or feelings or nature; - DisraeliThis definition best fits
senseval2.d002.s018.t008	1) a person whose occupation is teaching. This definition accurately describes "teachers" as individuals whose primary job
senseval2.d002.s018.t009	2) trained mentally or physically by instruction or exercise.In the context of the sentence, "dis
senseval2.d002.s018.t010	2) the activities of educating or instructing; activities that impart knowledge or skill.
senseval2.d002.s019.t000	1) pleasant or pleasing or agreeable in nature or appearance; - George MeredithIn this context
senseval2.d002.s019.t001	1) a person whose occupation is teaching. This definition accurately describes "teachers" as individuals whose primary job
senseval2.d002.s019.t002	9) ponder; reflect on, or reason aboutIn the context of the sentence, "think"
senseval2.d002.s019.t003	1) the complex of all the attributes--behavioral, temperamental, emotional and mental--that characterize
senseval2.d002.s019.t004	2) a process in which something passes by degrees to a different stage (especially a more advanced or mature stage
senseval2.d002.s019.t005	3) to a greater degree or extent; used with comparisonsIn the context of the sentence, "even
senseval2.d002.s019.t006	5) exhibiting courtesy and politeness.In the context of the sentence, "nicer"
senseval2.d002.s019.t007	1) make small or insignificant2) represent as less significant or important3) cause to seem
senseval2.d002.s019.t009	2) any standardized procedure for measuring sensitivity or memory or intelligence or aptitude or personality etc4
senseval2.d002.s019.t010	1) many times at short intervals. This definition best fits the context of the sentence, as it implies that the tests
senseval2.d002.s019.t012	1) a phenomenon that follows and is caused by some previous phenomenonIn the context of the sentence,
senseval2.d002.s020.t001	1) give something useful or necessary toIn this context, "provides" means that teachers are given or
senseval2.d002.s020.t002	1) a person whose occupation is teaching. This definition accurately describes teachers as individuals who are employed or engaged in the
senseval2.d002.s020.t003	2) an occupation requiring special education (especially in the liberal arts or sciences)In the given sentence,
senseval2.d002.s020.t004	14) go successfully through a test or a selection processIn the context of the sentence, "passed
senseval2.d002.s020.t005	1) education imparted in a series of lessons or meetings
senseval2.d002.s020.t006	1) relating to the process of education. This definition best fits the context of the sentence, as it refers to
senseval2.d002.s020.t008	1) relating to the process of education. This definition best fits the context of the sentence, as it refers to
senseval2.d002.s020.t009	2) the rational investigation of questions about existence and knowledge and ethics. This definition best captures the academic and intellectual
senseval2.d002.s021.t000	25) be a student of a certain subjectIn the context of the sentence, "I myself took such
senseval2.d002.s021.t002	1) education imparted in a series of lessons or meetings.
senseval2.d002.s021.t003	2) an institution of higher education created to educate and grant degrees; often a part of a university.
senseval2.d002.s021.t004	9) ponder; reflect on, or reason aboutIn the context of the sentence, "thinking"
senseval2.d002.s022.t001	2) without favoring one party, in a fair evenhanded mannerIn this context, "fair
senseval2.d002.s022.t002	1) give a description of2) to give an account or representation of in wordsBoth definitions
senseval2.d002.s022.t003	1) worthless or oversimplified ideas. In this context, "pap" is used as a sl
senseval2.d002.s022.t004	1) education imparted in a series of lessons or meetings
senseval2.d002.s023.t002	1) a person whose occupation is teaching. This definition accurately describes "teachers" as individuals whose primary job
senseval2.d002.s023.t003	1) (often followed by `from') not alike; different in nature or qualityThis definition best
senseval2.d002.s023.t004	1) relating to the process of education. This definition best fits the context of the sentence, as it refers to
senseval2.d002.s023.t005	2) an organization founded and united for a specific purposeIn this context, "establishment"
senseval2.d002.s024.t000	1) be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about
senseval2.d002.s024.t004	2) to a severe or serious degree. In this context, "seriously" is used to emphasize the extent
senseval2.d002.s024.t005	1) bound or obligated, as under a pledge to a particular cause, action, or attitude.
senseval2.d002.s024.t007	3) the activities of educating or instructing; activities that impart knowledge or skill. This definition best fits the
senseval2.d002.s025.t000	1) (superlative of `good') having the most positive qualities. This definition best fits the context of
senseval2.d002.s025.t001	3) characterized by quickness and ease in learningIn this context, "brightest" refers to
senseval2.d002.s025.t002	1) all the people living at the same time or of approximately the same age
senseval2.d002.s025.t003	1) used as intensifiers; `real' is sometimes used informally for `really'; `rattling
senseval2.d002.s025.t006	1) (plural) any group of human beings (men or women or children) collectively. This definition
senseval2.d002.s026.t000	2) a specific piece of work required to be done as a duty or for a specific feeIn this context
senseval2.d002.s026.t001	10) with skill or in a pleasing mannerThis definition best fits the context of the sentence, which
