senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observationIn this context, "art"
senseval3.d000.s024.t004	1) a thoroughfare (usually including sidewalks) that is lined with buildingsThe definition that
senseval3.d000.s025.t000	2) an individual that one is not acquainted with.
senseval3.d000.s025.t001	2) get to know or become aware of, usually accidentallyIn the context of the sentence, "And
senseval3.d000.s025.t003	2) preferred above all others and treated with partiality.
senseval3.d000.s025.t004	1) a room or establishment where alcoholic drinks are served over a counterIn the given sentence,
senseval3.d000.s025.t005	1) be emphatic or resolute and refuse to budgeIn the context of the sentence, "
senseval3.d000.s025.t006	2) present for acceptance or rejectionIn the context of the sentence, "offering" refers
senseval3.d000.s025.t007	1) obtain by purchase; acquire by means of a financial transactionIn the given sentence, "buy
senseval3.d000.s025.t008	3) any liquid suitable for drinking.
senseval3.d000.s026.t000	1) change location; move, travel, or proceed, also metaphoricallyIn the given sentence,
senseval3.d000.s026.t001	1) shun the company of others
senseval3.d000.s026.t002	1) be seatedIn the context of the sentence, "sitting" refers to Phil being in a
senseval3.d000.s026.t003	1) a place off to the side of an areaIn the context of the sentence, "corner"
senseval3.d000.s026.t004	10) pass time in a specific wayIn the context of the sentence, "passing the time"
senseval3.d000.s026.t005	3) an indefinite period (usually marked by specific attributes or activities)In the context of the
senseval3.d000.s026.t006	2) maintain (a theory, thoughts, or feelings)In this context, "nursing" refers
senseval3.d000.s026.t007	2) preferred above all others and treated with partiality.
senseval3.d000.s027.t000	1) reach, make, or come to a decision about somethingIn the given sentence, "decided"
senseval3.d000.s027.t001	2) be concerned with or about something or somebodyIn the given sentence, "he wouldn't mind company
senseval3.d000.s027.t002	3) the state of being with someoneIn this context, "company" refers to the presence or companionship
senseval3.d000.s027.t004	3) costing nothingIn the context of the sentence, "free" refers to the drinks being provided
senseval3.d000.s027.t005	3) any liquid suitable for drinking
senseval3.d000.s027.t006	10) earn on some commercial or business transaction; earn as salary or wagesIn the
senseval3.d000.s027.t007	11) financially soundIn this context, "good" refers to the person's financial situation,
senseval3.d000.s027.t009	1) the principal activity in your life that you do to earn moneyIn the given sentence, "job
senseval3.d000.s029.t000	1) have a wish or desire to know somethingIn the context of the sentence, "wondered"
senseval3.d000.s029.t001	15) get something; come into possession ofIn the context of the sentence, "having a sc
senseval3.d000.s029.t002	1) a whimsically eccentric personIn this context, "screwball" refers to
senseval3.d000.s030.t000	15) experience or feel or submit toIn the context of the sentence, "He really didn't
senseval3.d000.s030.t001	2) something offered (as a proposal or bid)
senseval3.d000.s030.t003	1) undergo an emotional sensation or be in a particular state of mind4) be conscious of a
senseval3.d000.s030.t004	1) lacking a sense of security or affording no ease or reassurance3) causing or fraug
senseval3.d000.s031.t000	2) enter or assume a certain state or conditionIn the context of the sentence, "got" refers to
senseval3.d000.s031.t002	1) be fully aware or cognizant ofIn the context of the sentence, "realized" means
senseval3.d000.s031.t003	11) give or supplyIn the context of the sentence, "gave" refers to the act of
senseval3.d000.s031.t005	1) stay in one place and anticipate or expect somethingIn the given sentence, "waiting" refers
senseval3.d000.s031.t006	1) a statement (either spoken or written) that is made to reply to a question or request or criticism or
senseval3.d000.s031.t007	1) give a certain impression or have a certain outward aspectThe context of the sentence suggests that Pete
senseval3.d000.s031.t008	1) signal by winkingIn the context of the sentence, "wink" refers to a deliberate
senseval3.d000.s031.t009	7) continue after an interruption.
senseval3.d000.s031.t010	1) look at with fixed eyesThe definition "look at with fixed eyes" is the most suitable because it
senseval3.d000.s032.t001	7) lacking bodily or muscular strength or vitalityIn the context of the sentence, "H
senseval3.d000.s032.t002	1) the sound of laughingThe most suitable dictionary definition for "laugh" in the context of the
senseval3.d000.s033.t000	1) keep in mind for attention or consideration
senseval3.d000.s034.t000	1) an acknowledgment of appreciation
senseval3.d000.s035.t000	1) deficient in magnitude; barely perceptible; lacking clarity or brightness or loudness
senseval3.d000.s035.t001	1) an angular or rounded shape made by foldingIn the context of the sentence, "A faint cre
senseval3.d000.s035.t002	2) come into sight or viewIn the context of the sentence, "appeared" refers to the faint
senseval3.d000.s035.t003	1) an adult person who is male (as opposed to a woman)In this context, "man"
senseval3.d000.s036.t000	8) decide by pondering, reasoning, or reflectingThe most suitable definition for "think"
senseval3.d000.s036.t001	6) interpret something in a certain way; convey a particular meaning or impressionIn the sentence "I think you
senseval3.d000.s037.t000	1) mean or intend to express or convey
senseval3.d000.s038.t000	1) have or possess, either in a concrete or an abstract senseIn the sentence "And everybody has some
senseval3.d000.s039.t000	1) cause to move by striking2) hit against; come into sudden contact withBoth definitions
senseval3.d000.s039.t001	1) an automotive vehicle suitable for haulingIn the given sentence, "truck" refers to
senseval3.d000.s040.t000	2) give backIn the context of the sentence "I believe in returning favors," the most suitable definition
senseval3.d000.s040.t001	1) an act of gracious kindnessIn the context of the sentence "I believe in returning favors
senseval3.d000.s041.t000	2) carry out or perform an actionIn the context of the sentence "I'll do anything for somebody
senseval3.d000.s041.t002	3) be fond ofThe definition "be fond of" best captures the sentiment expressed in the sentence,
senseval3.d000.s042.t000	1) be priced atIn the given sentence, "cost" refers to the price or expense associated
senseval3.d000.s043.t001	1) make an effort or attemptIn the given sentence, "Go ahead and try me," the word "
senseval3.d000.s044.t000	1) move over something with pressureIn the context of the sentence, "Phil rubbed his forehead
senseval3.d000.s044.t001	1) the part of the face above the eyesThe forehead is indeed the part of the human face that
senseval3.d000.s045.t001	3) perceive by a physical sensation, e.g., coming from the skin or musclesIn
senseval3.d000.s045.t002	1) having a fluffy character or appearanceThe term "woolly" in the context of the sentence
senseval3.d000.s046.t001	1) an informal term for a youth or manIn this context, "guy" refers to a
senseval3.d000.s046.t002	16) perform or carry outIn the context of the sentence, "make an exit" means to perform
senseval3.d000.s046.t003	1) an opening that permits escape or release3) the act of going outBoth definitions
senseval3.d000.s047.t000	1) regard something as probable or likelyIn the given sentence, "He really didn't expect anything to
senseval3.d000.s047.t001	3) come to pass; arrive, as in due courseIn the context of the sentence, "come"
senseval3.d000.s047.t003	1) any group of human beings (men or women or children) collectively.
senseval3.d000.s048.t000	2) be willing to concedeIn the given sentence, "conceded" is used to describe the
senseval3.d000.s048.t001	1) be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about
senseval3.d000.s049.t000	2) continue a certain state, condition, or activityIn the context of the sentence, "He keeps r
