senseval2.d000.s000.t000	A skill or technique acquired by study or practice; a branch of learning or a profession.
senseval2.d002.s049.t003	The act or state of being exposed to something, especially a situation or condition.
senseval2.d002.s049.t004	Education or training in a particular subject or activity, especially in a school.
senseval2.d002.s049.t005	To make something better or more effective, or to increase the quality of something.
senseval2.d002.s049.t006	The act of performing a task, activity, or function; the manner in which something functions or operates; a person's ability
senseval2.d002.s049.t007	Coming before all others in time, order, or importance.
senseval2.d002.s049.t008	A level of quality or standard, especially one that is measured or evaluated: a grade of quality.A year of study in
senseval2.d002.s049.t010	A point or fact that is distinct from others; a variation or distinction.
senseval2.d002.s049.t011	Done, occurring, or accomplished in a short time.
senseval2.d002.s049.t013	To become or make something (such as a difference, effect, or influence) negligible or unnoticeable, often gradually or
senseval2.d002.s050.t000	To bring together and express the main points or ideas of something in a brief and concise way.
senseval2.d002.s050.t001	To have knowledge or information about something.
senseval2.d002.s050.t002	The process of teaching or learning, especially in a school or college.
senseval2.d002.s050.t003	The process of teaching or learning, especially in a school or college.
senseval2.d002.s050.t004	A change in a system, especially one intended to make it more efficient or effective.
senseval2.d002.s050.t005	To have a specific function or purpose; to be effective or successful.
senseval2.d002.s050.t006	A piece of work is something that is done or accomplished, especially in order to achieve a particular goal or objective; an instance
senseval2.d002.s050.t007	Relating to or involving parents.
senseval2.d002.s050.t008	The act of being involved in something, such as a situation or activity, or the state of being involved.
senseval2.d002.s050.t009	Causing or capable of causing harm, injury, or damage.
senseval2.d002.s050.t010	A thought or suggestion as to a possible course of action.
senseval2.d002.s051.t000	Adults who have the care of a child or children.
senseval2.d002.s051.t001	Also, "too" can be used to indicate an excessive amount or degree, or to indicate that something is also true or
senseval2.d002.s051.t002	Having a good chance of happening or being true.
senseval2.d002.s051.t003	To hold or consider someone or something responsible for a problem or a wrong.
senseval2.d002.s051.t004	Institutions for instruction, especially one in which pupils are taught by a trained teacher.
senseval2.d002.s051.t005	Relating to the teaching or learning of knowledge or skills.
senseval2.d002.s051.t006	Restrictions or restrictions on something, such as a person's abilities or a system's capabilities.
senseval2.d002.s051.t007	Young people, especially those between infancy and adolescence.
senseval2.d002.s052.t000	Adults who have a child or children.
senseval2.d002.s052.t001	Having a share or interest in something; being concerned or engaged in something.
senseval2.d002.s052.t002	The plural of child, especially a young human being in the care of parents.
senseval2.d002.s052.t003	The process of teaching or learning, especially in a school or college; the knowledge, skill, and values acquired by this process
senseval2.d002.s052.t004	A person's residence or family home, or the place where one lives.
senseval2.d002.s053.t000	To take care of or attend to something or someone.
senseval2.d002.s053.t001	Children.
senseval2.d002.s053.t002	To engage in an activity for enjoyment or recreation, often in a casual or informal way.
senseval2.d002.s053.t006	The plural of child.
senseval2.d002.s053.t007	To use or devote time or effort to something, especially to a particular activity.
senseval2.d002.s053.t009	A measure of the duration of events or actions, expressed in terms of units such as hours, days, or years.
senseval2.d002.s053.t011	To examine or inspect something (such as a document or a situation) very carefully in order to find out all the details or
senseval2.d002.s054.t000	Adults who have children, especially those who are responsible for their upbringing and care.
senseval2.d002.s054.t002	A choice or possibility available among several.
senseval2.d002.s054.t003	To change from one thing to another, especially from one to another of two or more things that are being used or considered.
senseval2.d002.s055.t000	A group of people living together in a particular area, typically smaller than a town.
senseval2.d002.s055.t001	The act of being or becoming involved in something.
senseval2.d002.s055.t002	Used to indicate that something is the same as or similar to another thing mentioned, or to emphasize that something is as great or
senseval2.d002.s055.t003	More unfavorable or undesirable.
senseval2.d002.s055.t004	A thought or suggestion as to a plan or course of action.
senseval2.d002.s056.t000	In or at this place.
senseval2.d002.s057.t000	In or characteristic of a particular place or area, especially a small one.
senseval2.d002.s057.t003	Used to indicate a particular instance or example of a more general statement.
senseval2.d002.s057.t005	A large and permanently inhabited human settlement.
senseval2.d002.s057.t006	To assume or take on a particular quality, role, or position.
senseval2.d002.s057.t007	Having or showing a strong desire to succeed, achieve power, or attain a position of influence.
senseval2.d002.s057.t008	Used to indicate that something is true or applies most of the time, or that a quality is characteristic of a group or class
senseval2.d002.s057.t009	Having or showing a willingness to act dishonestly in return for money or other benefits.
senseval2.d002.s057.t012	Pertaining to or characteristic of a particular place or region, especially one that is small or limited in area.
senseval2.d002.s057.t013	People who are actively engaged in politics, especially those who hold or seek public office.
senseval2.d002.s057.t015	A person who holds or seeks to gain power or influence in government, especially one who holds public office.
senseval2.d002.s058.t000	A series of actions taken to achieve an end or a series of natural events or changes that occur over a period of time.
senseval2.d002.s058.t001	To make an effort or attempt to do something.
